IMAGE_ID,ENGLISH SENTENCES,LOZI TRANSLATIONS
4280301189,"A group of people are sitting at a table and eating together , they are in a fine dining establishment .",sikwata sa batu bainzi fa tafule inge bacha hamoho mwa lichelo
4280369285,A dirt track car with a large red bull logo on the side is driving fast on a dirt track .,"simbayambaya sa masila, yenani siswaniso sa poho kwa lineku lililimwi, izamaya fa mukwakwa omasila"
4280376593,"A crowd of people , young and old , are in the desert watching a Red Bull sponsored Jeep race down the sand .","ngundi yabatu, banana ni babahulu, bamwa sibaka sesi yubekilwe inze babuha batu baba mata"
428093901,A young woman in a print and black colored top is utilizing flour and other ingredients to bake in the kitchen .,musizani umwa sapalo sesinsu usweli waapeha
428168186,A man is on stage in front of a crowd of people sitting in chairs .,muuna ufapilaa ngundi ya batu babainzi ba lipula
4281866877,Two men and two women in winter clothing walking in a lightly snow-covered field .,"baana baba beli ni basali baba beli, batinile litino za silami basweli bazamaya"
4281909449,Person in a neutral colored anorak and head cutting down a pine tree in the forest .,mutu yamwa litino zesatuki usweli walema kota mwa mushitu
4282367460,A group of runners are entering the finish line from a race over a blue mat .,sikwata sa batu baba mata baatumela muhala waku feza papali yakumata
4282385196,"A race participant in a white jersey numbered 442 jogs beside a metal fence , behind which people dressed warmly are standing , while in the foreground is a person in a blue jogging jersey .","mutu yaabana mwa papali yaku mata, yamwa sapalo sesi sweu sesi ñozwi 442 usweli wamata fandaa limota la tusipi"
428258615,A blond-haired boy wearing a black and white striped shirt and blue pants is kicking a pink soccer ball .,"mushimani wa milili yefubelu, yatinile hembe yensu ni mishulundu yemisweu"
4282604922,People are waiting on line to purchase food and other people are waiting on line to put extras onto their purchased food .,batu bayemi kuli baleke lico mwa muhala
4282691555,A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed .,"muuna yamwa jansi yensu uyemi bukaufi ni kota, mi musali yamwa kasila kamwa mulala yena uyemi"
4282819676,A little boy and two older kids are playing on gym equipment in a park with benches and trees .,"mwana mushimani, nibanana baba mwi baba nonobokile, babapalisa si pangaliko mwa sibaka sakuishuumusa"
4282923962,Woman in pink long-sleeve shirt sitting in front of piano crying .,musali yamwa hembe yamazoho yamatele uinzi inge alila
4283472819,A man in a two-toned gray jacket and blue jeans is touching his skis against the top corner of a building in a midair maneuver .,muuna yamwa jakete yeseta ni bulukwe bwa mubala oswana sina malu usweli kabapaliso kahae kafa mwa litwa
428408242,A brown and white dog is jumping with a red Frisbee in its mouth .,nja yefubelu ni busweu usweli yatula tula ni sika mwa mulomo
4284601289,"Men dressed in red and white are standing on one another 's shoulders , creating a 3 story human tower .",baana babatinile ze fubelu ni zeswei bayemi famaheta ya yomumwi ni yomumwi
428483413,A woman with dirty blond-hair and sunglasses and a man with dark hair stand in front of a record store .,musali wa milili yemi fubelu yamasila ni magilasi yakwa meto uyemi ni muuna wamilili yeminsu
428485639,A young girl in a blue skirt is propping herself up on bars of a metal structure outside .,musizani yamwa sikochi samubala oswana sina malu usweli kulika kuyema hande fa muyaho wa sipi
4284980126,A group of five dark-skinned people sitting at what looks to be a farmer 's market right behind a fruit that is green and spiky .,"sikwata baba ketalizoho, ba litalo lelinsu, bainzi fa musika wa balimi"
428501119,People dressed in bright colored tunics are waving flags .,batu batinile mwa liapalo za mibala yetuka inze ba fufisa masila
428506573,Spectators looking on while court jesters are in the street throwing something up in air .,batu basweli kutalima babaeza lisheha inze baposaka lika mwa moya
428512135,Four women dressed in medieval costumes stand with their hands clasped in front of them .,basali babane baba tinile mwa litino za bukuba bayemi inge baiswalelezi mazoho
4286588375,A man wearing a cowboy hate and black vest rides a horse in front of spectators .,"muuna yatinile kuwani, yaba pahami bali pizi, ni njamala yensu upahami pizi"
4287001609,A man is bent over with his gloved hands in some kind of liquid .,muuna inami ubeile mazoho yahae mwa mezi
4287004211,A person wearing red is at the forefront of an underdeveloped city with man hanging cloths visible .,mutu yatinile zefubelu ukwapataa muleneñi osika felelela
4287405602,There is a woman standing in some sort of restaurant with her hands up smiling while two men are working to make food .,kunani musali yayemi mwa sibaka sakuchela inze ayemisize mazoho mwahalimu
4287633714,"A man with brown hair wearing a leather jacket with a white skull , black pants and brown bag on his left shoulder along with a blond woman wearing a leather jacket and black pants with a purple and red backpack on her back with white skull and cross bones both walking down the subway platform .","Muuna wa milili yemifubelu yatinile jakete ya litalo la folofolo ni kuwani yesweu, yakulekile liapalo zensu ni mukotana fa liheta la nzohoto uinzi ni musali yaatinile jakete ya lilato la folofolo ni liapalo zensu yapakatile mukotana wa mubala wa pulipela ni bufubelu ni yatinile kuwani ni sifapahano sa lisapo baliba fa libulelelo. "
4287766241,"A man and woman , both in black , dance outside of a restaurant while an older man is on a microphone .","Muuna ni musali, ili bao sibeli sabona batinile liapalo zensu, babina inze bali kwande a muyaho wa kucela lico halifo muuna-muhulu yomun'wi yena usweli maikurofoni."
428796930,a black dog is running with a green toy between its paws .,Nja yensu imata ni kabapaliso ka mubala omutala mwahalaa mahutu ayona 
4288768841,A balding guy with a blue shirt along with a bunch of other people going down what looks like an escalator .,Muuna wa sitenda yatinile hembe ya mazoho amatele ya mubala wa ndilu usweli kutulaka hamoho ni sikwata sa batu babañwi fa nto yeswana sina matulukelo azamaya.
428909907,a guitar and bass player perform on a temporary stage .,Muuna yali mulizi yomutuna wa gita unzi ni gita fa libapalelo ka nakonyana
428911994,Two people with guitars and one person with a cello  playmusic and sing together in a white tent with a Canadian flag .,Batu bababeli babasweli magita ni yomuñwi yasweli siliziso sa mufuta omuñwi basweli kuopela inze bali mwa tente yesweu yenani ni ndembela ya naha ya Canada.  
4289135695,A waitress in a mexican style restaurant is serving a group of people at one of her tables .,Weta wa musali usweli kufa sikwata sa batu lico fa tafule yeñwi ye mwa licelo lahae lelibonahala inge macelo a mwa naha ya Mexico.
428917415,The men set up their instruments and equipment in preparation for their concert .,Baana basweli kubeya hande lipangaliko zabona kuitukeseza kuli tukiso yeonga-ongilwe ya kuliza lipina.
4289221907,A group of nine performers on a stage are shown holding guitars and wearing black and red costumes .,Sikwata sa babapali ba 9 babasweli magita babatinile litino za kubinisa za mubala omusu ni omufubelu bainzi fa libapelelo inze basweli magita.
428923523,Two men play music at the South by Southwest Music festival while another man photographs them .,Baana bababeli basweli kuliza lipina za linaha ze kwa mboela wa linaha za kwa bucabela mi yomuñwi inze asweli kubanga maswaniso.
428927040,A man in blue holds a microphone and stands next to another man in blue with an orange wristband in front of a large speaker .,Muuna yatinile litino za mubala wandilu usweli maikurofoni mi uyemi bukaufi ni muuna yomuñwi yatinile litino za mubala wandilu ni lisike la ñandata-lukeke kwa lizoho yali fapilaa sipika.
4289389552,A man in a yellow and gray jacket takes a picture of a woman in a white coat carrying a red bag .,Muuna yatinile jakete ya yelo ni buseta uunga siswaniso musali yatinile koti yesweu inze alwezi mukotana omufubelu.
4289481690,This is a rainy night in front of the SWAN Restaurant as a diner leaves in his SUV .,Fa ki fapilaa Licelo lelibizwa SWAN  fa musihu boinelile pula diner hanze azwa fa licelo leo ni mota yahae ya mufuta wa SUV.
428973409,"Young people wearing black and white checkers on their shirts , playing music and singing .","Babanca babatinile lihembe za mambokisi-mbokisi a bunsu ni busweu, basweli kuliza lipina ni kuopela."
428979011,An asian long-haired man wearing a yellow hat & long-sleeved shirt talking on a microphone,Muuna wa mwa Asia yanani milili yemitelele utinile kuwani yan'andatalukeke ni hembe ya mazoho amtelele usweli kuambola fa maikulofoni
428980399,A black-haired female guitarist and a male drummer are playing in a large tent .,Musali wa milili yeminsu yali mulizi wa gita ni muuna yali mulizi wa milupa basweli kuliza mwa tende yetuna
4290265214,"There are three men on set of Sports Center , One man is in a suit with a black jacket top , one is in a white dress shirt with dress pants , and one is in a brown suit .","Baana babalaalu babayemi fahalaa Muyaho wa Kubapalela, Muuna yomuñwi utinile jakete yensu, yomuñwi utinile hembe yesweu yetelele ni bulukwe , mi yomuñwi yena utinile suti ya bufubelu bobutona."
429043637,Several young girls witness the flight of a man in midair ready to plunge a large pile of leaves in a fenced in backyard .,Basizana babañatanyana basweli kuiponela muuna yasweli kulendana mwahalimunyana inze abata kuyanga matali amañata kwamulaho wa lukwakwa lwa limota.
429046716,A man in a tank top holds a stick in a crackling fire at night .,Muuna yainzi fahalimu a tanki ka nako ya busihu usweli kakota kaka kwa mulilo omutuna  maswe.
4291500527,A grandma dressed in white and blue striped shirt and blue shorts poses with two children wearing white shirts .,Bo kuku babasali batinile hembe yamilaini yemisweu ni ndilu ni putula yandilu inze bayemi ni banana babatinile mahembe amasweu.
4291704682,"Two employees of a food shop wearing red hats , red aprons , and red pants sweep up the sidewalk outside .","Babeleki bababeli babasebeleze mwa sintolo sa lico batinile likuwani zefubelu, liapalo zakuapehisa zefubelu ni malukuwe amafubelu basweli kufiyela fande mwa linzila."
429174232,Two pairs of legs walk past the end of an alley between two brick buildings .,Batu bababeli babazamaya bafitelezi nzila yefita mwahalaa miyaho yemibeli yemitelele ya masitina.
429205889,Woman standing next to wire tree with ornamental balls hanging from it,Musali uyemi kwatuku ni kota ya kupanga fa mawaya yekabisizwe ka limbola zelepele kwateni.
429270993,A man in camouflage pants and a backwards cap carrying a toolbox and a backpack .,Muuna yatinile bulukwe bwa mapataka-pataka ni kuwani yekutile kwamulaho ulwezi mbokisi ya libelekiso ni mukotana kwa mukokoto.
429283612,Two people are standing on a hill overlooking rolling green grass .,Batu bababeli bayemi fa ngo ya lilundu inze babuha bucwani bobutala bobutatezani-tatezani.
4293592995,"An African-American man in jeans and a white t-shirt that says "" Cuido La Playa "" pushes his blue wooden cart on a sandy beach .","Muuna wa kwa Amarica yasimuluha mwa Africa utinile bulukwe bwa jini ni siapalo sesiñozwi kuli ""Cuido La Playa "" usweli kukasha koloi yahae ya likota mwa mushabati wa fa likamba."
